V1,V2
98.4327483871181,-52.0301586916196
61.1823071439988,-28.8210557809845
35.8651579570029,-13.6724430829704
61.7213561676699,-27.4192371283678
68.9704800569753,-30.5079521047782
61.354087952934,-22.8908784911387
70.7939522734962,-29.4330916223117
19.0544917639076,1.24421599849757
35.7957185210712,-13.6121226492109
62.7165670014797,-14.8589524608338
36.9698277654345,-13.1931435150951
18.8090763890551,-6.29329692367706
29.899543657442,-3.66471432328812
55.9440546682711,-31.5398865160786
28.4207348788052,-11.2886831102941
59.5802709492644,-35.0705484238965
8.23807517347838,11.3762271418348
31.4532061928943,2.85596574017757
67.3565145399466,-28.0798066938456
61.8513024239374,-18.8004407881511
12.5192031305172,5.8723235042409
70.9499793389162,-34.1233557495582
25.7932939191961,1.41146548047123
28.4315872008695,4.96504484904265
68.5781509750792,-24.6629745944262
48.0602719348375,-16.6981011525534
28.5701180313199,-3.9308963166194
11.2334036693387,0.661327023481375
69.8948856446611,-23.9697955667836
80.3599694455673,-39.0357078129869
62.0065584664826,-16.2306654883709
21.037286079913,14.6769676631321
13.6469363232338,6.50481180003588
68.4111402290075,-31.535373091725
47.3882381917886,-13.5697868567951
57.3536606239233,-25.645539606145
35.8694434414711,-8.97840035453512
80.2731048478696,-38.8003443940551
91.3854710569069,-33.9509627650962
2.23372535857226,19.0307336165332
86.3389425487224,-37.3573858002165
33.1970557095114,-0.195846697513579
23.7529612528166,-2.10630429591935
67.6397467976879,-39.1637440655634
71.6842083495534,-39.4786698060668
75.2076514602311,-31.3141906526425
51.5178147127957,-21.3658001837131
74.9322479138321,-35.3154278064671
75.1644491007645,-30.3609406234699
35.8911729125799,-9.80441147387581
10.0551020910568,3.27238493389797
85.7860897669983,-31.1916644680107
39.1777454644665,-11.3080725278
45.4039351511591,-12.5210290597114
54.7724053657482,-27.5915261160691
78.03285653699,-42.8847572380617
57.8167534238478,-28.8393303728761
-1.98244897367858,14.325065628452
4.57210411907171,17.7368867555116
44.0309573587346,-1.58693500489997
39.2234518155435,-11.1221150297101
13.3344147899117,15.3393705002782
13.030334560716,-0.518961178615731
86.3239742187318,-47.2660977209727
4.60248586205013,-4.79843935056913
70.9058856589294,-41.400915873899
27.2996790079439,-8.08302041033985
30.8414248630722,-10.8271014045042
19.3897876641998,-9.06474271234664
12.3024239941171,6.3734929517345
68.7032094654769,-30.1585453403525
13.2379812064543,-3.63697918939898
15.8089707462311,-14.4626655144118
16.4615151700233,-5.16968240737333
9.29161469522036,6.52897760894023
36.5647797752645,-18.4886530120139
82.7497292844059,-45.1326580393852
70.1267655203815,-36.5228975320886
28.5213213662811,1.31593431484991
7.80098172502808,6.96562025123767
9.00506725165378,9.82042851714355
-25.4463532618571,18.2064374193323
14.2491620283169,19.076729897166
-24.3069324038879,26.131311536884
-6.79672272994456,19.977002081219
-16.8488648132813,19.4833260801151
30.338588605683,-2.35182707184702
-6.05773809169995,17.1383458313509
-14.6151347460549,27.7665559433941
-20.3464371773414,23.6763459732587
0.828510396479183,13.5478406005575
-4.25491725133609,20.779167418922
8.14998816610529,15.5300911115541
43.5744655285361,-17.1387048173841
-1.65259500518355,23.37655817123
11.8367094137972,5.64989823717432
15.384957039519,-5.04812753380095
-9.99258317431983,24.7212089212025
3.01159425350132,21.6767473215013
-20.2422396590431,24.7008278153854
-8.22791947686101,24.8550242763137
-19.2030408366435,13.7909122679725
-6.4676612804725,7.74889272376642
15.4433268071039,-3.05353562992975
-4.93515275206493,30.0223422688679
4.31923165887583,16.2026466632857
-30.7658343374675,18.02105613029
-8.49396993844115,22.8997578081664
-5.53234437909557,21.9334048517817
-4.66728426098243,20.3934351596391
1.38278228867125,17.7780892150382
-9.41793685859532,18.5026500499508
3.93631002017055,16.299634623984
-11.2594854154976,18.2632556157395
-23.0487728147967,33.5829453429447
21.4887100345655,14.191918133048
-15.4751100776619,14.56584626652
-32.2335842083176,25.8495051138792
32.8709204271569,-38.4470433289154
-26.331312148919,24.3415908509136
-21.6961038584955,16.1593047202685
19.1400941176193,-10.16040744998
-14.5895436722365,14.2659775873371
-14.3648594464299,19.2069492642451
-4.74930101926565,20.2766411960655
-7.49837312490544,20.5277921266602
-10.4485365800911,25.1048637874435
23.4964160426037,0.893400638126394
11.2433544647684,14.8548950254296
1.58253339921395,7.45126251431897
-1.88870225809319,12.8154794528568
-39.4156756323905,25.2364709176016
1.28892164892147,23.1694551320073
-20.0108425829103,27.0602274894238
5.15776955399629,23.9252812833039
18.2245985510053,5.81119248558129
19.9618361809158,5.58480667132441
-6.6342430867632,22.1146978133956
-23.1114734384904,19.966042778433
-23.3292588036314,27.1086883760689
24.3271787312057,-4.46956191638264
21.1260440191718,-1.76133135937433
8.25375684275595,10.6779773414194
34.3078631613054,-3.97449307811671
-14.0407686857893,21.4745639634986
-14.5741558361849,16.4586189442288
-2.80229249528838,14.9516829755083
6.46791569517483,18.9625170172726
5.38359241796708,25.5294582620522
-27.9041703411069,25.7508546885118
-45.5329434770868,20.8175367939426
10.7521736007034,18.190584558844
-27.8678542222965,31.0687172679047
-1.8074848472392,15.1920669962689
-1.13800853391421,10.7212964783698
-2.80251475718841,20.1470350587049
13.3503285591565,24.1618201230807
-10.641369645487,24.8485914632546
-7.45148422190576,23.5690322972951
-17.7878937940678,21.4503130991181
-14.2789713958893,22.9884277432813
-12.8370230410489,9.75895706715039
47.2061829309583,-9.93088547256
19.4173536612357,-17.2708257975453
-18.6649937301096,18.1941083770596
16.6325617574925,-0.460523458226588
-27.034494484492,12.0057455021976
40.5870514083073,-19.8886479877846
3.12379337270919,11.9494855647387
8.9915664099113,-7.85913159111095
-36.2024725692576,13.1458647756187
-1.60383675421023,19.3626863027605
-10.1413378794029,21.9994071703386
-8.48069373821353,19.4899224154562
-4.85344464127488,21.8433844298184
-33.2450906619426,19.579444845531
12.8802603265403,17.4480592311967
11.587569202195,14.3288269095293
-45.7217875033642,14.781996848509
5.57692037809126,9.72381082714156
-30.9030151478676,31.9431323949453
33.3059425859632,-0.346716861667304
-11.2807117306229,11.5290132951602
-11.1621201330322,13.3764035163766
47.0209597284321,-13.2908805421235
0.129989059528701,23.1506632361592
5.13472765292839,12.8111646397407
7.7026270547873,19.9890963443127
-26.9147661230169,21.2051498826596
-2.28710143055958,21.6424460618638
15.6117661690388,10.0310541950015
27.9765373077647,-6.84831760264271
-0.796213839752994,20.666032620352
6.72600340294496,17.575556828348
-12.1497256647473,27.2071713317496
-4.44209874874866,31.9109462121985
-0.770211292775559,14.9067467495957
9.64154239064817,25.7355992026473
-7.82822385461489,19.7021835253516
-8.70492733075048,29.6650438437787
6.83124984679539,8.98532425934668
32.0572808982204,-6.67007212759935
0.398983175951133,8.09339431718305
-11.1706525390166,13.7809808621197
10.7560251774952,13.127497304948
-18.0214749560807,26.976813345235
-13.7476823748147,18.3407350089611
-2.75034844051689,22.6567810303874
-23.2814576692216,17.9791466564191
5.39843562023738,20.27259370038
-16.3470354776035,19.7670564835597
-16.2282757426139,24.2349037188511
1.72296048607227,15.7720166397311
-5.08389877808976,28.8796344237641
-21.1541899420111,21.2703445572804
-1.01729705614268,3.23242688076357
-17.5574867877228,16.0731011862832
-6.75132275861215,20.306808288779
14.3376771374161,8.26068294572671
-27.7288432952501,26.1643965261909
7.72236267379032,13.5800833985142
6.55754514835024,11.9493017273605
-37.7611508966677,24.9036505640896
-13.8150689107222,27.9210469763433
47.4415090654817,-6.62352571530575
-8.46091700410199,15.459644615477
11.8813051320639,19.785967990924
-24.5113227219683,17.0894332417761
-30.5725331986829,27.1434537885813
-19.1695473464298,24.9427511178732
2.25967555208553,21.8019924407993
-24.8916479381149,14.8425838671517
15.3582517195414,18.2165784781402
5.82198009873095,21.0583970877481
18.4719402510262,20.2279897820653
18.442575210364,12.8862630659521
3.26265961926146,13.8093637155913
22.0690300218822,5.93087584431076
55.2268958684364,-22.4526304289872
-18.4266465600052,21.2574971619254
45.4494483624177,-26.2331394421398
-17.4109918895883,22.2107004031308
-13.4109696739297,0.250169035618103
0.752990379918795,19.4476735363529
-12.3443705526923,11.973290143515
-17.0347168254654,27.9532550354816
34.3882609360221,-2.63286626810931
7.10885210318241,20.4746829891109
-2.33743587357316,18.4161578530376
15.0949788760887,-0.975613371859382
8.36546109429067,14.8799984175442
0.36334155371417,13.2504823533706
-7.30288520873072,17.2048610755207
5.70995467949135,20.2442103464095
-10.6532952052584,10.653434671632
-29.1616179594037,22.7774487274171
-6.20047359681349,16.9592261460967
22.1605459477483,5.3080526522943
-30.8353478070813,20.9926772609031
-13.0051220019442,23.9932132087648
-1.93517748381344,18.4904548422582
-14.8892516802356,22.201324327317
14.7809126882438,8.57326577618587
-13.0971080540006,16.8409876700052
-4.71543700838587,20.853124062196
11.0935447494862,8.76693976305658
-13.7989658758743,26.3835888401085
-15.4895881517614,22.2111539535147
-2.49839184747339,24.8788450227082
61.3769690597981,-24.0208544482315
3.52562741469235,5.63437414575289
0.150814080903079,20.7420599823777
6.93488503260054,8.65520967116104
-10.5751264196714,25.0571903784777
28.5459320267435,7.78121236486316
-26.3650209477831,24.7041496743849
21.2744150025184,13.3909431966933
26.8042910582344,2.35414565151905
36.7477459581604,-9.0645791306661
30.8750608081106,2.48604588488709
29.9171182974611,-3.12650761212559
40.0582494949806,-15.5440136507333
10.1201978949312,16.2897994355401
13.6616057431068,18.9542662806845
0.0218886893906816,25.3996969211407
-19.6075481333835,26.2499931257669
7.15346254085031,19.9551948413668
5.1058240910043,14.4704888264343
-14.0036585414893,13.9765804307696
23.1071330969524,4.88862914769242
1.26766621230275,24.4659135245392
11.5061385935864,12.3211236699088
-8.6865584238997,21.8899127973617
-33.2056221423911,15.991570152696
18.5190219962982,10.7504456615304
-23.9810127287739,16.3863294925906
42.7408280754079,-8.80674313163197
9.331363112251,20.5016241501819
-32.6391675668592,22.555629377426
-9.25122216985814,20.8275792568053
-24.2307179922426,24.042154746017
-0.617623649015326,16.0820705266086
-6.90276679885524,18.9443902736199
-23.9306422582524,21.3119085869951
38.2192645113799,4.55310667213958
-30.2297348115997,24.4167340486641
13.3711590154447,20.5684804730827
13.9965454163495,20.557999544692
61.7123736265258,-24.7246221380006
51.0255698150312,-2.83604099307087
9.94396019664423,15.6571167942766
0.627409434952205,19.7326591613514
30.9788124880745,-7.01713955205232
35.3480206567966,0.287867572980622
54.2893270004257,-30.8769114880946
16.5482356640105,16.5045893204356
38.4746801342452,-8.45248461829866
-1.3714748666494,22.214310134083
-6.83090805559192,28.474687697116
7.57348077549505,12.6955171548259
2.79757112336232,25.9390365611842
15.8003003662329,11.2652402408854
-11.7713893206334,7.78414034969356
-2.72959830528314,12.8263300322278
24.1136224730466,10.24532640712
3.80316050302269,7.20318158985971
5.43871453975925,18.1969233141876
6.09040090076303,9.64559224815542
-9.30915157762409,21.1058165574667
35.4410363421249,3.35894078831568
15.4134446007019,9.22045494531642
5.82363593575661,22.8364440591858
14.0425238256921,11.7631962359659
12.4764761412959,11.6673370883768
-6.52337680350357,-9.7273319299779
-29.2687090580822,17.0883068368001
8.11473196833575,20.1756235278355
42.0925511189324,-5.07596762337887
41.4103379012453,-10.0154984820057
16.1898400953318,5.19299133093902
17.0284243378666,-0.0965778046322221
16.2334997474316,10.5140995997827
32.052667779212,9.71840861226116
3.61225271961794,11.1488862306907
-1.89494710624905,19.5703443687533
-25.2636343767857,22.5215378370932
13.4869655747121,14.0573468556601
3.56386066569253,19.7143541292663
-16.3589514531881,23.8105466209738
22.4147974918409,18.1649952443403
50.6929578656688,-14.0134096125256
-5.90172306517958,13.7896991148663
-16.2840213699501,22.1945693232564
-23.6901089681017,13.0387662113397
56.0245700191501,-16.6094048400202
17.6726907452034,19.3921691443919
-5.35633054403879,28.6920590154775
50.5471942416274,-2.33128772055119
-9.50808057472865,25.2587292324823
-31.4025589980989,28.7012925875306
-0.563455751651737,12.9350503614509
11.7558810605084,19.1116764297419
10.1724046252645,22.5844730025164
-2.37568257453817,13.2084485236469
8.19264716834257,22.779185343587
14.260898002738,22.5554600848192
7.73607272504991,16.1116792830677
9.74060362130475,22.6935145089507
-15.965199884688,28.7322965871776
-21.4192095579192,14.5970442055675
-39.3402166351112,20.6470863735535
0.683353905775088,21.4686919697639
14.0382542933636,26.0346053300745
15.3158282956334,23.9117356322736
-8.34806142581027,21.8754327382832
-6.10273292106843,35.7334188736377
58.0468394746739,-12.255550383718
30.2835066626014,-7.32314294350336
-14.7644979786876,21.1535894131075
11.6719833469576,22.0434725645495
-12.8307811420851,31.2470109663724
-1.87159639541239,24.3289467544795
13.5038902972813,16.9496962037924
5.319484412143,21.4914096308932
7.14905943811983,20.0734365479823
-32.1141725044736,22.0986713901184
-41.8710386515071,32.5425506391063
-6.45729408136753,25.0991192692784
-4.99627409101737,26.7385313399545
7.42114260252238,29.4547768264799
-15.7313139076001,8.85706057670235
-9.72555729731523,20.2817710088658
19.8600428763094,20.847664409492
7.51896683134856,18.931777978122
26.594983655076,6.06450447283479
8.94383684479846,20.7624313866429
3.23283807097422,25.3059532131018
-0.280368571399532,22.3979374370626
26.0587662617535,7.11289129016111
20.7913962951918,21.4684539950663
29.4431580179119,11.6775383129158
8.84694809036674,17.0618531883875
18.0500758904504,21.7685858926906
-18.481592229178,24.6898974812951
26.5586991106416,15.1641868465985
10.98494133125,23.9654686936672
15.6686138209165,13.8495083222065
27.5466609625274,4.96274457254267
-1.75389085872846,29.2328798332276
37.1696764653342,0.00781538352441502
13.564102388193,19.1859982179812
34.9454360012602,-6.96217441723322
-13.3454258171363,19.8340580216096
-17.9800032091455,24.948933733165
8.91465911639615,23.1358530087354
-3.21296028653947,12.206820735151
5.30987550664252,19.7471230172105
17.315551535957,16.009795148807
-35.713160780273,23.795965950052
-19.4879875329641,16.0645169761385
-7.07158277190209,24.0875297734619
-16.2273728608724,30.5340525510687
6.92109006180888,11.8164729011082
-21.0044501916567,32.3640773136014
4.6503146920123,17.3267480224054
-32.6917307608268,12.2154884913219
5.28353315853522,19.452727492842
2.01533457789484,16.0578688027921
9.95986756034627,22.4273182257384
-16.9002472329613,10.1884319035043
5.5626715774719,17.1821671901585
5.27177133286367,23.3227205647769
-27.3816658160955,27.4780393262226
-14.6019124722372,19.6323379822157
32.0039438435387,13.042480087021
-20.176793549703,14.7435403871329
12.9406306995465,14.503616233096
31.8000626155693,10.1094978068756
6.3706371024103,18.500228852112
-5.77285513659814,19.4132108657545
48.997907182502,-16.8895874893175
-20.136890239997,9.27212867401924
